0,1,2,3
32193.0,46308.0,1.2090543980141086,2.0
17751.0,20319.0,1.2090587202418257,2.0
17492.0,67586.0,1.2090735770385659,4.0
33010.0,35872.0,1.2090780827503174,2.0
59210.0,59382.0,1.2090873326441958,2.0
28344.0,56912.0,1.209137149964219,2.0
39464.0,70649.0,1.2091391424440594,3.0
21107.0,72700.0,1.2091806346376592,10.0
17013.0,37018.0,1.2091924559881575,2.0
38872.0,68279.0,1.2092002290451203,3.0
20408.0,55184.0,1.2092043328072264,2.0
47656.0,66620.0,1.2092194710073843,3.0
48286.0,71350.0,1.2092253617305242,6.0
43970.0,72608.0,1.2092334254339132,6.0
39401.0,48578.0,1.2092392837637393,2.0
14639.0,55347.0,1.2092423271621853,2.0
21542.0,56107.0,1.2092491623692505,2.0
25226.0,56901.0,1.2092522662621987,2.0
42714.0,71830.0,1.2092633626914753,3.0
48012.0,72409.0,1.209278818295734,4.0
342.0,12029.0,1.2092835851985746,2.0
11134.0,28638.0,1.2093015702672454,2.0
20704.0,44733.0,1.2093096370238716,2.0
11697.0,71425.0,1.2093301199991022,4.0
43552.0,54055.0,1.209340209551738,2.0
67768.0,69653.0,1.209341396465893,4.0
51396.0,53546.0,1.2093482362979437,2.0
26220.0,65845.0,1.2093519426653083,3.0
55104.0,56407.0,1.2093543448120516,2.0
54631.0,67041.0,1.2093584227968515,3.0
17628.0,44027.0,1.209358909541169,2.0
15139.0,49086.0,1.2093626484122435,2.0
15933.0,54420.0,1.2093945158773047,2.0
3627.0,7215.0,1.2094052198670653,2.0
36070.0,51496.0,1.2094334835192084,2.0
29011.0,56179.0,1.2094366525587554,2.0
44885.0,70486.0,1.2094633685501275,7.0
14193.0,45451.0,1.2094656527013612,2.0
54712.0,67360.0,1.2094736429460395,5.0
26639.0,66734.0,1.2094757887433223,3.0
3322.0,13407.0,1.2094825520379415,2.0
38896.0,71479.0,1.2094879563018568,5.0
59488.0,72556.0,1.209490814693447,7.0
1250.0,29544.0,1.2094929815706728,2.0
51524.0,68872.0,1.2094976746354835,5.0
51516.0,68763.0,1.2095122080235643,3.0
44588.0,50435.0,1.2095169265112717,2.0
24309.0,49520.0,1.2095237235630973,2.0
43154.0,66264.0,1.2095399280112888,5.0
25688.0,28414.0,1.2095443962699928,2.0
16751.0,40606.0,1.209548807124146,2.0
33789.0,67230.0,1.2095508558500656,4.0
27431.0,45155.0,1.2095607265392212,2.0
42791.0,70866.0,1.209573847434334,3.0
22756.0,23070.0,1.209574731039328,2.0
25072.0,43711.0,1.2095931567233758,2.0
40207.0,42687.0,1.2096020803167666,2.0
51439.0,52913.0,1.2096052569134506,2.0
49698.0,54260.0,1.2096334976570258,2.0
68043.0,71280.0,1.209642387030246,9.0
9732.0,33152.0,1.2096482008750833,2.0
24622.0,46145.0,1.2096483217507856,2.0
2917.0,8975.0,1.2096548311395316,2.0
41884.0,46375.0,1.2096591388348088,2.0
33707.0,56497.0,1.209674085093122,2.0
7628.0,70652.0,1.20970281765546,5.0
25485.0,39285.0,1.2097038016519424,2.0
36223.0,67985.0,1.2097095969495795,3.0
17102.0,44429.0,1.209710600961598,2.0
6971.0,19738.0,1.2097404968381977,2.0
43303.0,71901.0,1.2097469110449628,3.0
10222.0,67283.0,1.2097577909188961,3.0
33039.0,42943.0,1.2097704113526173,2.0
21383.0,21413.0,1.2097790068045866,2.0
54122.0,55507.0,1.2097830541278642,2.0
2762.0,34145.0,1.2097895620108297,2.0
65694.0,68180.0,1.209790242757162,21.0
37586.0,58060.0,1.2097927981971548,2.0
42894.0,71235.0,1.20979428308706,3.0
29909.0,30168.0,1.2098081520904822,2.0
1864.0,7401.0,1.2098132875644427,2.0
56417.0,71614.0,1.2098178216941784,4.0
644.0,55454.0,1.2098253235449552,2.0
4883.0,12282.0,1.209850816640809,2.0
27879.0,59124.0,1.2098609846009067,2.0
34925.0,64249.0,1.2098792324161554,3.0
20594.0,36362.0,1.209885791175711,2.0
23882.0,38318.0,1.2098905983629276,2.0
3070.0,16864.0,1.2098936412105803,2.0
4364.0,46481.0,1.2098958197155514,2.0
34354.0,70471.0,1.2098972202997573,8.0
22632.0,67325.0,1.2099036331822335,4.0
47153.0,55949.0,1.2099404187808778,2.0
43993.0,69645.0,1.2099669635448755,4.0
37920.0,68489.0,1.2099683988225944,4.0
9363.0,68530.0,1.209970056901885,3.0
67984.0,69555.0,1.2099718504288874,4.0
53519.0,69064.0,1.209975265498871,3.0
7412.0,21313.0,1.2099769935064264,2.0
47805.0,68485.0,1.2099780921850116,3.0
13966.0,29381.0,1.2099920161716418,2.0
1268.0,3747.0,1.2099971961875478,2.0
53884.0,68859.0,1.2100127602410242,3.0
56557.0,71920.0,1.210032048473636,3.0
27315.0,47142.0,1.210038149836109,2.0
8890.0,23942.0,1.2100413506351946,2.0
58695.0,66805.0,1.2100516728648374,3.0
5168.0,68835.0,1.2100626721982297,13.0
29842.0,57682.0,1.2100653228847127,2.0
44103.0,53135.0,1.210069039419155,2.0
47088.0,70911.0,1.2100801280826987,3.0
7306.0,35928.0,1.210080582563572,2.0
53895.0,66562.0,1.2101103385398262,3.0
30315.0,58685.0,1.2101345591001134,2.0
41700.0,72273.0,1.21013479032287,4.0
44889.0,57411.0,1.2101522066594697,2.0
21474.0,55648.0,1.2101563298283216,2.0
25338.0,47175.0,1.2101621276879868,2.0
7000.0,27624.0,1.2101875998419556,2.0
31225.0,58076.0,1.2101896652726527,2.0
66204.0,70293.0,1.21019153194149,8.0
49493.0,54866.0,1.210197598110341,2.0
70165.0,70355.0,1.2102031379790776,5.0
42001.0,66181.0,1.2102096070298547,3.0
55125.0,67157.0,1.2102122501350923,3.0
20042.0,57085.0,1.210224752415758,2.0
29323.0,42327.0,1.2102278708878018,2.0
58321.0,58801.0,1.2102281535009811,2.0
17122.0,18118.0,1.2102517447502243,2.0
30149.0,38221.0,1.2102618251507782,2.0
18791.0,56848.0,1.2102732747837646,2.0
20933.0,70858.0,1.210273498609093,6.0
31789.0,55433.0,1.2102882607472176,2.0
2557.0,7182.0,1.2102915768079359,2.0
44821.0,50569.0,1.2102920520476754,2.0
1088.0,38122.0,1.2103051972675738,2.0
35505.0,69396.0,1.2103278282152257,3.0
46236.0,53370.0,1.2103317579957196,2.0
41151.0,68966.0,1.2103414186176031,3.0
15090.0,58999.0,1.2103758282722534,2.0
45482.0,51343.0,1.2103787846506968,2.0
34692.0,53522.0,1.2103951045829626,2.0
28479.0,57882.0,1.210398556276698,2.0
44185.0,48327.0,1.2104070266956088,2.0
35344.0,72160.0,1.2104191430908877,4.0
48566.0,52621.0,1.2104275754189262,2.0
34413.0,46041.0,1.2104503313720565,2.0
52128.0,69400.0,1.2104640829649882,3.0
35537.0,39604.0,1.210476325928795,2.0
8823.0,70327.0,1.2104965450966085,5.0
7504.0,51689.0,1.2105094258808813,2.0
27801.0,49717.0,1.2105107595474907,2.0
7651.0,38065.0,1.2105180839564218,2.0
52934.0,55418.0,1.2105206244714108,2.0
57914.0,70308.0,1.2105316396172665,3.0
38562.0,65737.0,1.210540150689931,3.0
50751.0,67190.0,1.2105555294747543,3.0
23276.0,59005.0,1.2105583798055224,2.0
1940.0,46356.0,1.2105658869115772,2.0
46087.0,48145.0,1.210569736084359,2.0
15491.0,70392.0,1.210573134195368,3.0
16609.0,71318.0,1.2105857350967661,3.0
17893.0,59141.0,1.2105907458271774,2.0
35730.0,43454.0,1.2105974629865068,2.0
19704.0,37206.0,1.2106182887396868,2.0
24161.0,70748.0,1.2106197082364514,3.0
49727.0,52754.0,1.2106302486888227,2.0
3247.0,20539.0,1.2106308532477974,2.0
45870.0,66811.0,1.210700860071436,3.0
2560.0,7536.0,1.210703391581017,2.0
45973.0,49060.0,1.2107039834936149,2.0
18683.0,49863.0,1.2107039888843067,2.0
56572.0,67369.0,1.210704970663393,4.0
35468.0,46086.0,1.2107058417614647,2.0
43904.0,70554.0,1.2107212077407934,3.0
13363.0,59305.0,1.2107215372229962,2.0
67814.0,68061.0,1.210722866936284,4.0
40605.0,70504.0,1.2107350668091714,3.0
41571.0,50998.0,1.2107596579909778,2.0
56680.0,69853.0,1.2107702585209594,3.0
19558.0,42022.0,1.2107773670049258,2.0
57556.0,58741.0,1.2107978751180708,2.0
7559.0,56103.0,1.2108128791923172,2.0
2528.0,4693.0,1.2108221588305537,2.0
25806.0,37177.0,1.210848917475768,2.0
4279.0,20477.0,1.2108519834792313,2.0
14139.0,16048.0,1.2108552426392016,2.0
724.0,43163.0,1.2108731039947505,2.0
15574.0,19894.0,1.2108817761246715,2.0
66649.0,67071.0,1.2108897157679912,7.0
48852.0,72568.0,1.2108915078535174,3.0
40749.0,43416.0,1.2108956159204953,2.0
35853.0,52250.0,1.2108993771745657,2.0
188.0,70428.0,1.2109133031579304,3.0
31117.0,41605.0,1.210933382419481,2.0
34828.0,69041.0,1.2109380443617925,5.0
23351.0,69541.0,1.2109400905074887,3.0
27580.0,50708.0,1.2109570800990772,2.0
40967.0,64308.0,1.2109621608778856,3.0
44083.0,58510.0,1.210963927004266,2.0
4503.0,54906.0,1.2109708959902918,2.0
31121.0,51961.0,1.2109841399903454,2.0
2710.0,22881.0,1.210987357074244,2.0
15244.0,19182.0,1.2109990691394754,2.0
31074.0,45597.0,1.210999958356489,2.0
41827.0,56495.0,1.2110100339733598,2.0
1516.0,37655.0,1.2110266263379599,2.0
13977.0,30537.0,1.211031005888238,2.0
2658.0,13273.0,1.211057591128075,2.0
30621.0,65359.0,1.2110878157560767,3.0
1633.0,70357.0,1.2111180718179249,5.0
10007.0,36902.0,1.2111603030658995,2.0
39986.0,67811.0,1.2111892897535776,3.0
10651.0,58056.0,1.211196471061092,2.0
47039.0,69130.0,1.2112018662963195,7.0
19279.0,70592.0,1.2112167518361028,3.0
7858.0,22746.0,1.2112232509078908,2.0
36377.0,50970.0,1.2112262494467059,2.0
28897.0,42426.0,1.211229725556565,2.0
35875.0,49744.0,1.2112426205825388,2.0
3168.0,4242.0,1.2112589273923258,2.0
6508.0,14083.0,1.211274849111984,2.0
52905.0,55208.0,1.211275730153698,2.0
52592.0,54776.0,1.2113060451760278,2.0
22808.0,67883.0,1.2113206126567644,3.0
6055.0,69495.0,1.211341688078758,3.0
21938.0,37917.0,1.2113423509505814,2.0
18117.0,65478.0,1.2113483061811443,3.0
7476.0,63348.0,1.2113789227519907,3.0
9793.0,43667.0,1.2113822440503004,2.0
64975.0,69718.0,1.2113856809442702,6.0
17260.0,30575.0,1.211388470654879,2.0
3560.0,55553.0,1.2114060505002502,2.0
32787.0,71569.0,1.2114315698496025,3.0
65289.0,65962.0,1.2114487052575096,4.0
38015.0,66414.0,1.2114502824237707,3.0
14061.0,22436.0,1.2114578751356608,2.0
55600.0,73037.0,1.211478203053001,7.0
18283.0,46323.0,1.211484175828363,2.0
16199.0,44684.0,1.2114977678614562,2.0
5480.0,59399.0,1.2115101277501397,2.0
42576.0,69189.0,1.2115101381085354,3.0
29778.0,68207.0,1.2115133395105477,5.0
23952.0,70664.0,1.2115239515597163,4.0
27569.0,30596.0,1.2115457397175715,2.0
17364.0,27568.0,1.211552365615817,2.0
4598.0,23715.0,1.2115612630372548,2.0
12006.0,42777.0,1.2115625664061855,2.0
41656.0,71946.0,1.2115633264262238,5.0
9863.0,18029.0,1.2115702458103428,2.0
40634.0,59051.0,1.2115721054595567,2.0
5434.0,27903.0,1.2115739191053616,2.0
14767.0,65841.0,1.2115802374090203,5.0
32916.0,56618.0,1.211583550268115,2.0
58761.0,72981.0,1.211593149045521,3.0
35834.0,68659.0,1.2116039650040575,4.0
20955.0,21881.0,1.2116047717862521,2.0
42333.0,49330.0,1.211609720516389,2.0
6941.0,71071.0,1.211611045403199,3.0
47497.0,54574.0,1.2116160390525632,2.0
40209.0,55794.0,1.2116182966761484,2.0
42978.0,53701.0,1.2116203809588548,2.0
20602.0,35899.0,1.2116415943779422,2.0
16.0,3131.0,1.211664858300561,2.0
24286.0,68483.0,1.2116658583155553,3.0
9764.0,70229.0,1.2116892163539439,4.0
840.0,70418.0,1.2117047468285174,4.0
1887.0,64845.0,1.2117068834538887,3.0
3840.0,27366.0,1.211706917797841,2.0
33626.0,68047.0,1.2117184510050885,3.0
8052.0,46798.0,1.2117200425591954,2.0
7677.0,45019.0,1.2117367928933025,2.0
47721.0,71930.0,1.2117562414957612,4.0
4307.0,71794.0,1.2117698803953927,5.0
11884.0,50656.0,1.2117739221344697,2.0
6928.0,20731.0,1.2118103082457277,2.0
44287.0,52142.0,1.2118238090101094,2.0
22062.0,58942.0,1.2118288915037645,2.0
26376.0,53753.0,1.2118446963969012,2.0
27889.0,71154.0,1.2118526387916702,4.0
15671.0,32565.0,1.2118654641037305,2.0
44592.0,54141.0,1.2118716445427469,2.0
13931.0,70817.0,1.2118776881321172,3.0
11685.0,55826.0,1.2118799896462706,2.0
5469.0,44470.0,1.2118883160991394,2.0
6932.0,37817.0,1.2119340443701407,2.0
14331.0,26847.0,1.21194879573655,2.0
30799.0,40554.0,1.2119779844022387,2.0
14262.0,53357.0,1.2119967146385704,2.0
19060.0,67321.0,1.2120001749010578,4.0
22309.0,32563.0,1.2120056146381002,2.0
28623.0,68892.0,1.2120058775298208,3.0
39930.0,67174.0,1.212009185645343,4.0
35950.0,53134.0,1.2120390915344783,2.0
6607.0,23674.0,1.2120431576263244,2.0
40095.0,40814.0,1.2120566705517133,2.0
34912.0,38923.0,1.2120640726129204,2.0
18313.0,68534.0,1.212066048068484,4.0
47057.0,56797.0,1.212066102018393,2.0
36627.0,36876.0,1.2120666782615128,2.0
1811.0,50974.0,1.2120686162080505,2.0
43393.0,67194.0,1.212072014715196,3.0
17307.0,68320.0,1.2120746105230942,3.0
14950.0,68268.0,1.2120879117140668,3.0
32405.0,56527.0,1.2120983166165002,2.0
52147.0,53366.0,1.2121088479354771,2.0
491.0,2647.0,1.2121196832154373,2.0
21718.0,65371.0,1.212131371736292,3.0
489.0,69412.0,1.2121344327244672,3.0
53187.0,56724.0,1.2121449092493481,2.0
21379.0,49793.0,1.212149778980308,2.0
12204.0,21739.0,1.212167386183909,2.0
46461.0,65272.0,1.212171252436479,3.0
36500.0,72063.0,1.2121789073994158,4.0
6045.0,23797.0,1.2121856187257423,2.0
46118.0,72227.0,1.212197395298016,3.0
3795.0,46829.0,1.2122107415865735,2.0
13260.0,30460.0,1.2122200907209941,2.0
27524.0,72156.0,1.2122238214531573,3.0
30420.0,34463.0,1.2122248781580758,2.0
19374.0,33137.0,1.2122268838671273,2.0
21578.0,23413.0,1.2122457601790166,2.0
1049.0,20743.0,1.2122465392732735,2.0
41381.0,58800.0,1.212254607113785,2.0
10862.0,37495.0,1.212254620333459,2.0
57362.0,71104.0,1.212271470563863,5.0
17025.0,42342.0,1.2122932168456433,2.0
58944.0,59292.0,1.212293437162824,2.0
9171.0,39069.0,1.2122945189244758,2.0
5897.0,70853.0,1.2123126118067682,4.0
7237.0,18891.0,1.2123254170174025,2.0
43653.0,63918.0,1.21232784930219,4.0
15040.0,66903.0,1.2123401132338207,3.0
11308.0,44155.0,1.2123555077811918,2.0
5672.0,20394.0,1.212358654978978,2.0
3490.0,41239.0,1.2123658001386672,2.0
54810.0,71904.0,1.2123706930353828,3.0
1916.0,25570.0,1.2123896409307273,2.0
16103.0,46412.0,1.2123913171303604,2.0
32688.0,51590.0,1.2124046636653993,2.0
44444.0,48017.0,1.2124129293328028,2.0
21475.0,41254.0,1.2124138933245607,2.0
54724.0,64667.0,1.2124218591228486,3.0
14153.0,65685.0,1.212429499254851,3.0
6602.0,70833.0,1.2124438904862513,3.0
38639.0,55399.0,1.2124464484703747,2.0
9253.0,42982.0,1.2124516190139336,2.0
58228.0,69583.0,1.21245324312754,4.0
19722.0,56610.0,1.2124762308676071,2.0
32634.0,68868.0,1.2124827049858695,4.0
14449.0,44640.0,1.2124830427549,2.0
23520.0,42494.0,1.2125281011187865,2.0
31850.0,59225.0,1.2125299415400281,2.0
37879.0,53581.0,1.212534610206505,2.0
9009.0,49741.0,1.2125397249478238,2.0
26046.0,69214.0,1.2125434138139732,4.0
10135.0,37939.0,1.2125670489256182,2.0
25927.0,58892.0,1.2125704810072706,2.0
22534.0,53893.0,1.212586853040188,2.0
41004.0,69029.0,1.2125890206682326,3.0
30419.0,69094.0,1.2125958109836765,3.0
14098.0,30393.0,1.2126087877365181,2.0
20870.0,32346.0,1.212617785589518,2.0
54404.0,58093.0,1.2126204105798049,2.0
4710.0,70306.0,1.2126303626554025,3.0
36119.0,42475.0,1.2126328123038759,2.0
16432.0,28763.0,1.2126360523617374,2.0
9285.0,35437.0,1.2126361679359505,2.0
43850.0,64801.0,1.212636168170987,4.0
1620.0,12121.0,1.212651911603542,2.0
16726.0,25714.0,1.212664270921724,2.0
23628.0,72886.0,1.212697673706461,5.0
30757.0,71095.0,1.2127015027201478,3.0
55629.0,71598.0,1.212701913556607,13.0
26013.0,56682.0,1.2127039788140093,2.0
4952.0,27438.0,1.2127103137818247,2.0
29820.0,68068.0,1.2127147720919516,4.0
5668.0,53051.0,1.2127181729852117,2.0
11518.0,16253.0,1.2127565751902147,2.0
47251.0,71680.0,1.2127611437985848,3.0
54058.0,72293.0,1.2127740703947631,3.0
30510.0,69312.0,1.212800589949159,3.0
52672.0,69256.0,1.212801622646008,9.0
5561.0,45872.0,1.2128097132532538,2.0
21905.0,40563.0,1.2128104543034266,2.0
44341.0,49738.0,1.212817841480263,2.0
24819.0,26894.0,1.212825437647221,2.0
55367.0,69084.0,1.2128385764922114,3.0
32434.0,70127.0,1.2128385848202639,3.0
22075.0,48502.0,1.2128461331969158,2.0
12900.0,58313.0,1.212857139618244,2.0
24766.0,58907.0,1.212862677017386,2.0
5113.0,52337.0,1.212868999237132,2.0
56984.0,71395.0,1.2128765903320549,4.0
34438.0,68747.0,1.212886725671322,3.0
25969.0,45280.0,1.2128893945201653,2.0
38182.0,71666.0,1.212895377788857,5.0
50377.0,58358.0,1.2128971988346449,2.0
2750.0,44436.0,1.2128976566158594,2.0
9191.0,27842.0,1.2129034298907775,2.0
55916.0,71320.0,1.2129040250766334,3.0
33314.0,52884.0,1.2129440470589337,2.0
25975.0,50848.0,1.2129666590609833,2.0
50578.0,71857.0,1.2129832559170022,6.0
48429.0,70217.0,1.2129894151946028,3.0
68098.0,69192.0,1.2129984390751563,4.0
26134.0,69922.0,1.2130100354700355,3.0
66476.0,70525.0,1.213015919879469,4.0
30957.0,69659.0,1.213019398632961,3.0
15741.0,56909.0,1.2130199369696335,2.0
40432.0,68224.0,1.2130216084834178,3.0
40085.0,56453.0,1.213024421720763,2.0
66719.0,68084.0,1.213026176661408,6.0
10600.0,70628.0,1.2130274121553877,3.0
15785.0,37093.0,1.213034383855686,2.0
56152.0,70934.0,1.2130414439679367,3.0
4394.0,68128.0,1.21304547281458,3.0
34307.0,43930.0,1.2130586230972265,2.0
4348.0,28283.0,1.2130699272751821,2.0
26358.0,54285.0,1.213075174387733,2.0
15398.0,18247.0,1.2130772077662557,2.0
14835.0,58549.0,1.213099169704329,2.0
15678.0,49654.0,1.2131026309325954,2.0
7382.0,11157.0,1.2131129473639048,2.0
30133.0,45790.0,1.2131346916622803,2.0
56914.0,67632.0,1.2131392057634265,3.0
25690.0,39714.0,1.2131411695869245,2.0
5274.0,7188.0,1.213141340366259,2.0
8613.0,24337.0,1.213151235582744,2.0
21325.0,51074.0,1.2131608949987756,2.0
19589.0,32924.0,1.2131701043403362,2.0
53025.0,69752.0,1.213176495054473,3.0
66539.0,72789.0,1.2131836178420223,5.0
39863.0,55738.0,1.2131879540667854,2.0
45224.0,69732.0,1.2131887311299188,3.0
16677.0,25614.0,1.2132487938910803,2.0
8143.0,71073.0,1.2132561847509924,3.0
25810.0,43645.0,1.2132683332044008,2.0
18959.0,67809.0,1.2132703991269913,3.0
39473.0,54083.0,1.2132765143989157,2.0
40331.0,70019.0,1.2132857361260543,4.0
67017.0,70751.0,1.2133082977616563,5.0
4665.0,40571.0,1.2133138179178031,2.0
39342.0,52369.0,1.2133367356498628,2.0
43647.0,64721.0,1.2133519627592397,3.0
9632.0,19586.0,1.213358170272475,2.0
52727.0,64829.0,1.213361705510357,3.0
7542.0,20765.0,1.213370023419687,2.0
6000.0,59395.0,1.2133824974729512,2.0
31251.0,43988.0,1.2133839253986014,2.0
17476.0,49337.0,1.2133841777624625,2.0
68935.0,69380.0,1.2133876394446002,5.0
35643.0,70606.0,1.2134173432051105,3.0
50103.0,67477.0,1.213419288034959,3.0
30252.0,35442.0,1.2134205886276639,2.0
12039.0,28580.0,1.2134821554662054,2.0
4243.0,56997.0,1.2135326245169427,2.0
24563.0,32119.0,1.213545179191073,2.0
23088.0,47674.0,1.2135494293810183,2.0
35439.0,45083.0,1.2135512669822377,2.0
35594.0,57858.0,1.2135740368096073,2.0
6256.0,63549.0,1.213576261252452,3.0
29081.0,53245.0,1.2135854404993263,2.0
16024.0,37823.0,1.2135872275054942,2.0
42967.0,56068.0,1.21363643162189,2.0
64853.0,70404.0,1.2136416913018895,5.0
34891.0,65303.0,1.2136561941989246,4.0
72929.0,73364.0,1.2136643529917948,4.0
24951.0,39043.0,1.2136734096565018,2.0
67278.0,70703.0,1.2136765809761336,4.0
23692.0,42508.0,1.2136830741531297,2.0
49657.0,53431.0,1.2136916352507796,2.0
41177.0,64729.0,1.2136917691500966,3.0
260.0,59289.0,1.2136940926414885,2.0
44682.0,70938.0,1.2137249678301083,3.0
21971.0,45853.0,1.2137263123154938,2.0
13748.0,70166.0,1.2137292865805398,5.0
14440.0,55176.0,1.2137380632706045,2.0
32104.0,55459.0,1.2137478649176099,2.0
28301.0,36736.0,1.2137537452341827,2.0
29951.0,67433.0,1.213766076830974,3.0
9042.0,59348.0,1.213790087463565,2.0
7246.0,54483.0,1.213795482821685,2.0
5925.0,7555.0,1.2138212826295598,2.0
42735.0,54073.0,1.2138224128652737,2.0
11683.0,69916.0,1.2138361314271717,6.0
6262.0,58232.0,1.2138503480193792,2.0
9852.0,50446.0,1.2138530084548025,2.0
19352.0,19435.0,1.213859343051741,2.0
52695.0,66726.0,1.2138614097112217,3.0
1152.0,4351.0,1.2138764028841005,2.0
40488.0,48337.0,1.2138822407025465,2.0
47633.0,53776.0,1.213885316219772,2.0
47836.0,71982.0,1.2139013981803652,4.0
34915.0,68908.0,1.2139023731709149,4.0
2206.0,53622.0,1.2139024124013709,2.0
22460.0,36676.0,1.2139064414688585,2.0
35478.0,68466.0,1.2139127018213125,3.0
16620.0,21663.0,1.2139314606404172,2.0
5856.0,44961.0,1.2139326459301032,2.0
32737.0,53248.0,1.213954591281239,2.0
34716.0,47233.0,1.2139576514148496,2.0
56029.0,57977.0,1.2139732129375935,2.0
4447.0,29140.0,1.2139839404979815,2.0
57453.0,70354.0,1.214013956186799,4.0
32183.0,58613.0,1.2140197381346958,2.0
41872.0,58413.0,1.2140441240248054,2.0
23006.0,48403.0,1.2140604485980608,2.0
10885.0,45358.0,1.2140630217223298,2.0
21177.0,52145.0,1.214065578632731,2.0
38413.0,57317.0,1.2140660298937804,2.0
814.0,26268.0,1.2140738874042456,2.0
10980.0,53281.0,1.2140836719046149,2.0
15787.0,57815.0,1.2141111107775437,2.0
50655.0,65429.0,1.2141116230475602,3.0
19008.0,55304.0,1.2141118973301543,2.0
30459.0,69948.0,1.214115886756847,3.0
36031.0,55101.0,1.2141255712384482,2.0
8796.0,40702.0,1.2141346139006546,2.0
4998.0,20269.0,1.2141366291134414,2.0
29794.0,72342.0,1.2141429279057097,5.0
28382.0,58165.0,1.2141444822640048,2.0
4953.0,71136.0,1.2141704600634,4.0
27536.0,50697.0,1.214171426680409,2.0
1100.0,4166.0,1.214194226839144,2.0
14759.0,34566.0,1.2142041355620148,2.0
21759.0,54622.0,1.2142081508842195,2.0
18376.0,26076.0,1.2142239673357889,2.0
57683.0,71897.0,1.2142254234000314,6.0
4997.0,14479.0,1.2142266583831949,2.0
49682.0,58330.0,1.2142307176380913,2.0
5904.0,32868.0,1.21423091037475,2.0
32054.0,55804.0,1.2142527027300563,2.0
13209.0,43386.0,1.2142531965178922,2.0
15481.0,29934.0,1.2142579169746657,2.0
52982.0,68785.0,1.2142613855152267,3.0
25273.0,59104.0,1.214263902732568,2.0
6555.0,27059.0,1.2142721520143116,2.0
66391.0,73166.0,1.2142760916511908,6.0
1246.0,31801.0,1.2142940770054973,2.0
53263.0,73449.0,1.2143261958941967,3.0
18235.0,34761.0,1.2143289494963279,2.0
47665.0,69374.0,1.214335944464976,3.0
10151.0,45246.0,1.2143428593286545,2.0
23048.0,42491.0,1.214356291933192,2.0
41837.0,69691.0,1.214367976341954,4.0
55986.0,72377.0,1.2143729291740026,8.0
8045.0,47295.0,1.214374185383267,2.0
67241.0,67942.0,1.2143892792989919,6.0
51798.0,67623.0,1.2144254117782896,4.0
5282.0,46241.0,1.2144254825819683,2.0
26905.0,34448.0,1.2144392236284538,2.0
24456.0,69521.0,1.2144397050880391,3.0
27573.0,43192.0,1.214459920215544,2.0
18335.0,71845.0,1.2144661403724477,3.0
9308.0,19260.0,1.2144673533810069,2.0
47998.0,54867.0,1.2144761054557496,2.0
39251.0,50305.0,1.2144956700504865,2.0
56559.0,64860.0,1.214537852720816,3.0
2046.0,13027.0,1.2145401395686235,2.0
14386.0,53619.0,1.214553910471248,2.0
14387.0,66387.0,1.2145625526559358,3.0
24361.0,32683.0,1.2145710349121133,2.0
4852.0,37660.0,1.2145723714984806,2.0
57472.0,64137.0,1.2145867775967314,3.0
19955.0,36494.0,1.2146085439835042,2.0
30810.0,67760.0,1.2146209872066074,3.0
39385.0,65444.0,1.2146228511324817,3.0
49519.0,55660.0,1.2146286571606537,2.0
34923.0,35512.0,1.2146324954900323,2.0
16917.0,52715.0,1.2146325152967927,2.0
15357.0,16567.0,1.2146477010710475,2.0
38046.0,67260.0,1.2146489079388503,3.0
13535.0,29533.0,1.2146572429964972,2.0
51848.0,64627.0,1.2146580195953958,3.0
55910.0,69307.0,1.21466171363485,4.0
14737.0,29594.0,1.214664831632895,2.0
15086.0,70824.0,1.2146694636846964,3.0
1651.0,12734.0,1.2146722257396803,2.0
36683.0,68808.0,1.2146781758971954,3.0
28028.0,52024.0,1.2146887378907318,2.0
8589.0,67771.0,1.2146939408830553,4.0
46151.0,55078.0,1.214729110497949,2.0
26694.0,70299.0,1.2147297819899956,3.0
34978.0,68153.0,1.2147845807732982,3.0
25227.0,47384.0,1.2147977527686704,2.0
17005.0,71740.0,1.214806224255536,4.0
51393.0,55063.0,1.214818431190771,2.0
20677.0,68090.0,1.214820790127105,3.0
50594.0,63063.0,1.2148355995855233,3.0
40837.0,71691.0,1.2148360574069055,3.0
16441.0,57421.0,1.214837151989671,2.0
46225.0,70671.0,1.214847907044164,5.0
25835.0,68818.0,1.2148544566054782,4.0
34249.0,35740.0,1.2148630010660193,2.0
954.0,68097.0,1.2148639700393558,3.0
34235.0,37929.0,1.2148694164473033,2.0
42209.0,73608.0,1.2148878253509023,5.0
41044.0,70048.0,1.2148881309896042,4.0
38264.0,49915.0,1.2148925065261407,2.0
12131.0,64838.0,1.21490340893455,3.0
9996.0,36875.0,1.2149094234570714,2.0
23709.0,66584.0,1.214910091897924,3.0
55258.0,57573.0,1.214924874227883,2.0
29324.0,37583.0,1.2149386189812372,2.0
9649.0,54189.0,1.2149440853096116,2.0
8579.0,29710.0,1.2149504820953079,2.0
14260.0,50032.0,1.2149612969014911,2.0
43780.0,73452.0,1.2149898207134489,3.0
51053.0,58141.0,1.214991490391584,2.0
40746.0,44523.0,1.2149931888758678,2.0
50480.0,70107.0,1.2150192547033618,7.0
15528.0,23147.0,1.2150229235415688,2.0
51583.0,68158.0,1.215027758389653,3.0
21078.0,23540.0,1.2150611641407545,2.0
